Tc31Xxq_730plC4imUphzA	rMf_QIAUHMIr3OJybv5Ylw	5	4	0.000997460955138,0.017596497459,0.0383176841571,0.0483710880892,0.160575736707,0.395999097717,0.00754018222575,0.00347267979041,0.059174161763,0.267955411137
Tc31Xxq_730plC4imUphzA	m2lun2nVulZeRUmcc7FPRw	4	4	0.000166635508918,2.83407677651e-05,1.18214508156e-05,2.68167356054e-05,0.983090976801,0.00112322554533,0.0,0.0,0.0150233897639,0.000528793426581
ib15YbFAejymqZIQPnxbjA	ILUWeCJTc-tIaTh3f6EVfA	2	1	0.0,0.960918207684,0.00970306492162,2.92312994748e-05,0.0214602079715,0.00154534762301,0.0,0.0,0.006086924749,0.000257015751448
ib15YbFAejymqZIQPnxbjA	XaOgsg43y93pzEm01DGtpA	5	1	0.00114770979375,0.316059431816,0.0301338217517,0.0396339983774,0.19101905057,0.117887951329,0.00259319214147,0.0019234363748,0.105988470554,0.193612937291
ib15YbFAejymqZIQPnxbjA	xkOQUAqnU-u6qSj9pBtukA	5	1	0.00369107771498,0.172102044005,0.102702543421,0.0240549349397,0.180672431078,0.147984973008,0.00542692509582,0.00465449580194,0.236687015831,0.122023559104
ib15YbFAejymqZIQPnxbjA	Gb64SwyXvFx2xTfrG7zNag	4	1	0.0,0.960918207684,0.00970306492162,2.92312994748e-05,0.0214602079715,0.00154534762301,0.0,0.0,0.006086924749,0.000257015751448
ib15YbFAejymqZIQPnxbjA	WjPDTkRTT0B4ft7-K8dGxA	5	1	0.0,0.960918207684,0.00970306492162,2.92312994748e-05,0.0214602079715,0.00154534762301,0.0,0.0,0.006086924749,0.000257015751448
ib15YbFAejymqZIQPnxbjA	4vTgEFmjwO0pfxnSOb5DlA	4	1	0.0,0.960918207684,0.00970306492162,2.92312994748e-05,0.0214602079715,0.00154534762301,0.0,0.0,0.006086924749,0.000257015751448
ib15YbFAejymqZIQPnxbjA	m6MLFP4Kqiud4QviuYt7Gw	5	1	1.75148688333e-05,0.97744864719,0.00529215431771,0.000189585858965,0.0111644120077,0.00103455582324,4.81673035044e-05,3.1174745208e-05,0.00408595962765,0.000687828256885
ib15YbFAejymqZIQPnxbjA	DefE7lmKgHJrpYb3ZP7pJQ	5	1	0.00473387978001,0.324324296162,0.0143242132532,0.227789020017,0.0153269526897,0.0151995458784,0.0160602226116,0.00440716872928,0.291718008349,0.0861166925295
ib15YbFAejymqZIQPnxbjA	_EB2O2GjkTkUdGLi01O5hw	5	1	0.00163189064636,0.128190720061,0.0841548383941,0.0731523043813,0.0480597309574,0.477412712572,0.00604412042825,0.0074712160186,0.0981055745519,0.0757768919889
ib15YbFAejymqZIQPnxbjA	GgLKuIw4ZbPXZ2k83rkUyg	5	1	0.0,0.960918207684,0.00970306492162,2.92312994748e-05,0.0214602079715,0.00154534762301,0.0,0.0,0.006086924749,0.000257015751448
ib15YbFAejymqZIQPnxbjA	EFOQgpaYJuqE9UbOCLMj0A	5	1	0.0,0.960918207684,0.00970306492162,2.92312994748e-05,0.0214602079715,0.00154534762301,0.0,0.0,0.006086924749,0.000257015751448
ib15YbFAejymqZIQPnxbjA	EjjE_SagYDhFbw3Iu5l1hA	5	1	0.0,0.960918207684,0.00970306492162,2.92312994748e-05,0.0214602079715,0.00154534762301,0.0,0.0,0.006086924749,0.000257015751448
1S07OVrtlA53CACci5jWgQ	HANb8-8InWnju-XzBQQSBw	4	3	0.00297843251019,0.0192434493836,0.0933744368689,0.0462097736563,0.11951839909,0.137788136294,0.0816549954579,0.00536984076131,0.202647467232,0.291215068745
1S07OVrtlA53CACci5jWgQ	PbNJ09Y1E1hjx9mORJrYzg	2	3	0.00525399489222,0.0850662622123,0.0734810192483,0.103810865669,0.0779992919761,0.117455397368,0.00931201852836,0.0396878938003,0.322481928387,0.165451327918
1S07OVrtlA53CACci5jWgQ	LKCd--hsdvMidCiJ675Bug	3	3	0.00278918906926,0.14327899009,0.0819893346496,0.274642887861,0.104348329194,0.111580048779,0.0086929696378,0.0146791412692,0.0947648278925,0.163234281558
1S07OVrtlA53CACci5jWgQ	d1I7WgowWgblUJ9uWgRn6A	3	3	0.00173017150326,0.0213490318492,0.0430055218109,0.104690921918,0.0837564235477,0.175647137196,0.00795382921403,0.0826719861697,0.132611430511,0.34658354628
1S07OVrtlA53CACci5jWgQ	OZCzq4BvNGdTpBE2iUg0Tw	3	3	0.00372005004868,0.0313433369032,0.0835764095415,0.117761017711,0.116422804079,0.178670824643,0.0110463130513,0.0194721873133,0.245259393464,0.192727663245
1S07OVrtlA53CACci5jWgQ	1oaYHIzhZcJlpv-AvMW3Cg	3	3	0.000829170909744,0.0124957133318,0.0314343161962,0.180851828361,0.0748687147713,0.128669509929,0.00698715552748,0.00435867251289,0.0476678308044,0.511837087657
1S07OVrtlA53CACci5jWgQ	GKci9s_NDb2rO6frxyjpBw	4	3	0.00434682622623,0.164488341372,0.0979938515788,0.208443749361,0.076072830302,0.0658427258547,0.0095029557738,0.0280902773196,0.0952974907416,0.24992095147
1S07OVrtlA53CACci5jWgQ	DefE7lmKgHJrpYb3ZP7pJQ	4	3	0.00473387978001,0.324324296162,0.0143242132532,0.227789020017,0.0153269526897,0.0151995458784,0.0160602226116,0.00440716872928,0.291718008349,0.0861166925295
1S07OVrtlA53CACci5jWgQ	rMf_QIAUHMIr3OJybv5Ylw	5	3	0.000997460955138,0.017596497459,0.0383176841571,0.0483710880892,0.160575736707,0.395999097717,0.00754018222575,0.00347267979041,0.059174161763,0.267955411137
1S07OVrtlA53CACci5jWgQ	NGX1PZwHET_oQOT7vkkxag	3	3	0.00228121453542,0.113756764563,0.0770202981382,0.061168904998,0.0632828355792,0.31365303362,0.0061908454437,0.0287522742749,0.125547655206,0.208346173641
1S07OVrtlA53CACci5jWgQ	3qFI4GeLEDUtWNRpLBY68Q	2	3	0.0031427412484,0.0331450079976,0.0771961255253,0.0666804787983,0.0631882614471,0.101248374015,0.00781965405234,0.140813622037,0.197541401201,0.309224333678
rzH3NU9teI9WVKt-hBsJjg	pD0ntLKZOopi2KmaVxSw_A	5	1	0.0177972164479,0.094087605343,0.0449050615888,0.039900997635,0.0630408669862,0.217381546887,0.0115339025968,0.00318401494107,0.364323109853,0.143845677721
rzH3NU9teI9WVKt-hBsJjg	Bz72H3uYMxkcVs1RzwlKog	4	1	0.00306887525692,0.439118348488,0.0269789730305,0.0183689085993,0.0577000253146,0.0986490687914,0.0123549750757,0.124812407416,0.185743693248,0.0332047247807
rzH3NU9teI9WVKt-hBsJjg	iN34tIuP_IYqQWIaPhddmw	5	1	0.00416417948197,0.122235491303,0.116602486438,0.0552687771815,0.117877859477,0.091569553635,0.00769473851803,0.00282658176374,0.30401837779,0.177741954412
rzH3NU9teI9WVKt-hBsJjg	y9ZRveVYCIZa7XONp1LGow	4	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	9PkJdFbEAh6bJgDaHJ18mA	4	1	0.00151511314948,0.272757206181,0.0562062305329,0.0459521585463,0.238005623509,0.167641716383,0.0109255685814,0.00269749522803,0.0722320773177,0.13206681057
rzH3NU9teI9WVKt-hBsJjg	E3EFB-ZH9Cr_MZ8ovYhUQg	4	1	0.000614384495597,0.207538953655,0.0140200127142,0.046502266031,0.396850941538,0.145306453511,0.0157680083249,0.00094189180846,0.0285020874039,0.143955000517
rzH3NU9teI9WVKt-hBsJjg	Au8zxtMKpouKEfG0GnXo-A	4	1	0.00301151487574,0.189645875274,0.0700652171379,0.0797494552941,0.0441272090362,0.282018031358,0.00738430626592,0.00847783906326,0.183545797202,0.131974754492
rzH3NU9teI9WVKt-hBsJjg	r_qusk0u1v7kAOek0LK7xw	3	1	0.00259378097146,0.14985745823,0.167546456858,0.0438721558057,0.0698343310362,0.168379663126,0.00476147123528,0.00611371672855,0.118006098412,0.269034867596
rzH3NU9teI9WVKt-hBsJjg	co71gkfZJGRZbXvZNGxZEw	5	1	0.00170749683002,0.592744062664,0.0332693511525,0.0539025300074,0.0429650769747,0.0264330699226,0.0030598120092,0.00288060612673,0.0988147252602,0.144223269053
rzH3NU9teI9WVKt-hBsJjg	GiCxjPrrrZ3q-M5_Y6UmVQ	5	1	0.00480493325685,0.260662468595,0.0298245276127,0.0172936161851,0.0195033565782,0.160792130455,0.0134270858819,0.0030991907207,0.264738746449,0.225853944265
rzH3NU9teI9WVKt-hBsJjg	Gd5Q2H8Et-SkLuDo7F98WQ	4	1	1.75148688333e-05,0.575680051529,0.00707077113651,0.0707994003023,0.00656579908503,0.121952128041,4.81673035044e-05,0.0314320478031,0.132320178969,0.0541139409622
rzH3NU9teI9WVKt-hBsJjg	9TJKKPGJrlX089fX6332MQ	5	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	3NU4UJWlsVIl6kSYouaFxA	5	1	0.019959070502,0.0732222875043,0.0317114362055,0.0500057071834,0.198268130653,0.0976509707011,0.049648566403,0.00179801937325,0.218300476515,0.259435334959
rzH3NU9teI9WVKt-hBsJjg	3tqlK4acUbM5Kgnk1h5DRA	5	1	0.00479298408548,0.247647561615,0.161021719682,0.0724379820253,0.0782967689666,0.0443109283433,0.00943666074507,0.0115250510723,0.297434276935,0.0730960665304
rzH3NU9teI9WVKt-hBsJjg	ErgbL4PS-ybDsOJyj4Tvxw	4	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	oolWxkuiaGjgh5wv6_Xh-w	5	1	0.00521002782149,0.142332959061,0.0413087533831,0.0172875333062,0.0550664589831,0.161683546357,0.013332248709,0.0474780752983,0.454023245337,0.0622771517431
rzH3NU9teI9WVKt-hBsJjg	CRIob-JMCmMe3JAFKuAtCA	5	1	0.0021988919849,0.614552912601,0.0493982409685,0.0213315211848,0.0559493818277,0.0414153535465,0.0040999068775,0.00547092035806,0.147414507622,0.0581683630289
rzH3NU9teI9WVKt-hBsJjg	-swXonAzCYdZMpkDo0i_FA	5	1	0.0050780601174,0.212832528866,0.0241538023042,0.0331926465537,0.295030113936,0.0209545194751,0.0216757598165,0.00671527787699,0.312196203528,0.0681710875258
rzH3NU9teI9WVKt-hBsJjg	iOswsZGkOMLs-EEroamL9Q	5	1	0.00497622263664,0.353691936187,0.12526599901,0.0154363374449,0.034948802975,0.0395890825614,3.21115356696e-05,0.000344998138596,0.371574523762,0.0541399857495
rzH3NU9teI9WVKt-hBsJjg	OeVbKa-5bo0aL9AQ6bLodg	5	1	0.0021438946203,0.205389436559,0.0114561738008,0.330555926043,0.218677839775,0.00944558491945,0.00822903382196,0.000504420565885,0.193628006525,0.0199696833685
rzH3NU9teI9WVKt-hBsJjg	H8wT4jji49mEB_CxXFF5LA	5	1	0.00775071005102,0.263191427933,0.0270462220697,0.048490618366,0.0184604853541,0.0103517221565,0.0167415727503,0.000905548454538,0.485932569947,0.121129122918
rzH3NU9teI9WVKt-hBsJjg	gMptLmFSVO2gsAIk-pfSVA	4	1	0.0706699789363,0.16456753703,0.0398958277116,0.0280994768617,0.0368258205332,0.109064253981,0.0123627865828,0.00246917606557,0.458338693011,0.077706449287
rzH3NU9teI9WVKt-hBsJjg	bCeCd7g_G2IQGwEVAKl3fQ	5	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	Ota-6ush0gwe5QhWfdNZHg	5	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	T2KFiEUzg1QdiJCO9IvLPQ	5	1	0.00842318197618,0.209157151783,0.0204898088731,0.00558835786836,0.0175341258756,0.0129732318705,0.0169209856801,0.00146032580674,0.574760105673,0.132692724594
rzH3NU9teI9WVKt-hBsJjg	wVQab8RRmPwhQ2fGiQnhyA	4	1	0.0336600925445,0.173689089882,0.0510121738179,0.0369857689568,0.052565439723,0.144826153135,0.00823033820389,0.00525664259834,0.358519392244,0.135254908894
rzH3NU9teI9WVKt-hBsJjg	lnI3o0mHyYjVPKadZdskeQ	4	1	0.0102395989075,0.136444601655,0.0727804832659,0.0176554891038,0.0311892037105,0.022535024327,0.0230470495042,0.0060533967758,0.593589605793,0.0864655469573
rzH3NU9teI9WVKt-hBsJjg	5RrSV_EVvG57M-5kKax93Q	4	1	0.000854032588528,0.508339173183,0.0435361122173,0.251091619501,0.0168942589528,0.0274323555323,0.00625463579446,0.00529768636695,0.0437694806835,0.0965306451807
rzH3NU9teI9WVKt-hBsJjg	XZXnUCqeFzmvgIq14V0J3Q	5	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	iLM27ACTnZt2x0RIibQtpQ	4	1	0.00724057468543,0.219676204423,0.0190943782698,0.033437954457,0.0179316881268,0.00951821710696,0.135625290523,0.00110266539451,0.463033817697,0.0933392093166
rzH3NU9teI9WVKt-hBsJjg	-mh2sQvb1JncScrc2qhUXQ	5	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	6nqakbu2zU6fjOmbE83_-A	5	1	0.00289142452173,0.132373448818,0.0975417011218,0.064893296555,0.0830931657264,0.251022310985,0.0200980641381,0.0224171148314,0.171610264869,0.154059208434
rzH3NU9teI9WVKt-hBsJjg	kc1uUlHySLvnUvQHtkvfqg	5	1	0.0010082223971,0.186956583117,0.048872077497,0.10045267237,0.0992375755124,0.389749241179,0.00439955310588,0.0860175177523,0.0451020388214,0.0382045182489
rzH3NU9teI9WVKt-hBsJjg	Cz6rfr05U6vN_Zix7nufFw	5	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	lCR5L4ddC2absE0rOc4cEw	4	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	VFO8RtZQOGOUpOxbVpMNRA	5	1	0.0217991854706,0.0560757589228,0.0807117347672,0.0398683155624,0.134309469864,0.266948127286,0.00745781764399,0.00542849637166,0.202493596182,0.18490749793
rzH3NU9teI9WVKt-hBsJjg	C-YjZ0XqJvRZr7Jya8hE6w	4	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	5BNI8ukGTlwUI2CCeyjZOw	5	1	0.00347520622484,0.107434445109,0.0739621558343,0.0996031388054,0.0567812593895,0.190059336565,0.00980093862369,0.0459778612769,0.251710572721,0.16119508545
rzH3NU9teI9WVKt-hBsJjg	2fJBtUVqTrSZdczLBlOoJQ	5	1	0.00109117119542,0.35005034213,0.0597627135588,0.0170432582635,0.034888254344,0.437492586911,0.00245386560639,0.00272965165631,0.0619880848833,0.032500071452
rzH3NU9teI9WVKt-hBsJjg	7JQ8n15WeW4D5AnNulQOCQ	5	1	0.00403617951347,0.157637787849,0.0550859029906,0.0393502431683,0.0441835288315,0.261964083543,0.0067836908155,0.00614056952818,0.340838564572,0.0839794491886
rzH3NU9teI9WVKt-hBsJjg	jxStSYz2atJFuKmUS0iffw	4	1	0.00254575386807,0.453552971978,0.0138867523487,0.109846773544,0.0254460994069,0.115667401938,0.0094190160651,0.000954683424472,0.251010585043,0.0176699623849
rzH3NU9teI9WVKt-hBsJjg	7a5tgR4lbdAefJIbCmSuUg	5	1	0.00289421048497,0.219290145492,0.11924758404,0.0148629462117,0.0541330885818,0.169073245444,0.00503258546979,0.00393142945208,0.137901234896,0.273633529928
rzH3NU9teI9WVKt-hBsJjg	YtbXNQJEJAHZK_2DFXSa6w	5	1	0.00454533784812,0.119632843332,0.0912049388787,0.0223920640418,0.162345432932,0.137992150028,0.0139415615687,0.00413040633886,0.301686042412,0.14212922262
rzH3NU9teI9WVKt-hBsJjg	inxT8ed7YwUT207W1RKE1g	1	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	PR8mTpquWDr3clN03-vMEg	4	1	0.000324275471544,0.498838797831,0.00561012184735,0.00189187449069,0.457193919393,0.00246849799485,0.0157217722526,0.000415278198015,0.00782955195363,0.00970591056781
rzH3NU9teI9WVKt-hBsJjg	7UTna-VDkttit9PLeJQ__Q	5	1	0.00267342237404,0.567712849885,0.0650718739214,0.0265561460633,0.0684044727179,0.0333639603842,0.000562898863583,0.00942222529403,0.16408694085,0.0621452096468
rzH3NU9teI9WVKt-hBsJjg	kZtNCg4fPulJAOCiWbpKOA	1	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	oXU_b0-p_ii4_PHhM93pWA	5	1	0.0010055799419,0.936562943844,0.000610631655744,0.00457546565377,0.00558925220915,0.0132671658078,0.00194291793876,4.28984373562e-05,0.0303349584022,0.00606818610923
rzH3NU9teI9WVKt-hBsJjg	etuZywOGmPhsZAKRneaCQQ	4	1	0.00130468708929,0.862948574941,0.00292438410156,0.00606317659061,0.0268173222225,0.0082342312324,0.00257898696245,0.00135299410022,0.0790314364214,0.0087442063383
rzH3NU9teI9WVKt-hBsJjg	NGX1PZwHET_oQOT7vkkxag	5	1	0.00228121453542,0.113756764563,0.0770202981382,0.061168904998,0.0632828355792,0.31365303362,0.0061908454437,0.0287522742749,0.125547655206,0.208346173641
rzH3NU9teI9WVKt-hBsJjg	MW09ejzq8mY2OjquQs50TQ	5	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	2jNfhVFUtqB9lFTT8Jr0Kw	4	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	yiRhtbRF-DHNnX3dfE8jFw	4	1	0.000232806224331,0.502272392439,0.00996986242633,0.00374464092793,0.00573852330187,0.444723471359,0.00184536846641,0.000659124776119,0.0200151899412,0.0107986201381
rzH3NU9teI9WVKt-hBsJjg	fDXALtk5kBuQgUD5GLkrhg	5	1	0.00569526969847,0.145047500574,0.0330394717941,0.0255538769765,0.0331433906868,0.0999046112133,0.0173816393357,0.00229142847412,0.488596558516,0.149346252731
rzH3NU9teI9WVKt-hBsJjg	go3_RCCCZBDTL_NPiWxVqA	5	1	0.00495781739226,0.33811666355,0.310742894693,0.00200175750155,0.0107048056271,0.00679203721363,0.0149236462561,0.000566101343343,0.301571982946,0.00962229347746
rzH3NU9teI9WVKt-hBsJjg	NVUrOtbBK7HEvPpHsXmN8Q	4	1	0.00335836850741,0.135958100549,0.155999950025,0.0470585212864,0.0477462034695,0.145160459174,0.00810162257965,0.00463478276237,0.288037572412,0.163944419234
rzH3NU9teI9WVKt-hBsJjg	l1ueBdwcaL0vNEZBq_7wzg	4	1	0.000406743527749,0.435757768525,0.0158268751767,0.02176604775,0.0111678323708,0.428794493633,0.000602018759529,0.000868557378037,0.0231417303166,0.0616679325627
rzH3NU9teI9WVKt-hBsJjg	2eICeRlxg8Mb51cTnw4r0A	4	1	0.00552210648226,0.185287936974,0.0456318747199,0.0610923891699,0.0647785512686,0.126859255225,0.0140347490409,0.00156243366189,0.435507385155,0.0597233183028
rzH3NU9teI9WVKt-hBsJjg	rQ7arVWx_IfTXbnWBfqG9w	5	1	0.00255242365371,0.407269219598,0.0841644229329,0.0530461656828,0.0606092242672,0.114042221558,0.00465157252057,0.00436148517073,0.102320321205,0.16698294341
rzH3NU9teI9WVKt-hBsJjg	T3_rzDrub-aQYGCB1nydgQ	5	1	9.46422889687e-05,0.498973660938,0.00105717083417,0.00137344346842,0.00221898167605,0.488726986359,0.000553518999804,0.000302452368996,0.0053583485121,0.0013407945541
rzH3NU9teI9WVKt-hBsJjg	pT_TsqlgOHpL_Mv2zmUhbQ	5	1	0.00105332838399,0.523314784171,0.0897251391936,0.0289599783737,0.0301473258029,0.145143854788,0.00555121549507,0.00875040615261,0.113380679623,0.0539732880151
rzH3NU9teI9WVKt-hBsJjg	GonYPp67Ba5ucqr83dqoZQ	5	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	Y7TaGvsfK8wbKoIkqMguOg	5	1	0.00149504322788,0.274153860274,0.0372767503926,0.000926718191596,0.281333275105,0.0074593960936,0.000160672841264,0.011800931808,0.291749331416,0.0936440206506
rzH3NU9teI9WVKt-hBsJjg	KqY6HHpdlGh4IeaWWfkKww	4	1	0.00201892143909,0.532865188479,0.10206851528,0.034653832585,0.0604647660078,0.0684925670388,4.81673035044e-05,0.00531337637251,0.0841047311844,0.109969934309
rzH3NU9teI9WVKt-hBsJjg	6lLTQ5Vl5983Di-8sa-IsA	5	1	0.00127042164034,0.170510374736,0.069106810635,0.112093607854,0.128396184451,0.292597769542,0.00459239760819,0.00764588278014,0.0829542468453,0.130832303908
rzH3NU9teI9WVKt-hBsJjg	IHNhEhC_DeoIGtVT8Sithg	5	1	3.50297376667e-05,0.993979086697,0.0008812437138,0.000349940418455,0.000868616044034,0.000523764023468,9.63346070089e-05,6.2349490416e-05,0.00208499450631,0.00111864076232
rzH3NU9teI9WVKt-hBsJjg	pwyRJuJoodUS__gsQMGlMw	4	1	0.00297117286642,0.0977289856577,0.072031286397,0.0584321086441,0.174897897971,0.138875779999,0.00844704549868,0.00487106126004,0.218590244158,0.223154417549
rzH3NU9teI9WVKt-hBsJjg	vcQfQJo3vdbCBeqeqo5rUA	5	1	0.00293892390674,0.180248417792,0.0446269053101,0.0464931726817,0.0483508052107,0.0944152077124,0.00832822885737,0.00348303075542,0.160455700608,0.410659607166
rzH3NU9teI9WVKt-hBsJjg	eFIlrOz3TnuZQeh2Y1e17Q	4	1	0.0167839038097,0.0436892476297,0.100059189701,0.102530884617,0.119138342219,0.095868623568,0.0192400392182,0.0147301679771,0.423166617856,0.0647929834036
rzH3NU9teI9WVKt-hBsJjg	iR99P7t7tYWPMZw57o7Uow	3	1	0.00084938201638,0.39548427564,0.0897315966758,0.050331139072,0.120414574686,0.0238866553583,0.00137259890323,0.0215659023219,0.148432826582,0.147931048744
rzH3NU9teI9WVKt-hBsJjg	9iRDAeoTW08yZgR0JaaOHg	5	1	0.0214668634807,0.0775198636981,0.089255794786,0.0274363317711,0.0408152066915,0.263174387048,0.0121304514484,0.00456354045419,0.366132858961,0.097504701661
rzH3NU9teI9WVKt-hBsJjg	3DXQC2JALx0UQhpzSPMi6g	5	1	0.00785352736977,0.215861794109,0.0359827792729,0.0337149250569,0.0268726844863,0.0195284633682,0.00558251250111,0.001828231972,0.55758992567,0.0951851561938
